nivel,departamento,municipio,dimension,indicador_id,indicador,unidad,fuente,valor
municipal,Risaralda,Apía,Pérdidas económicas,pnud_tot_cop,Costo total estimado (COP),COP,PNUD,155960856512
municipal,Risaralda,Balboa,Vivienda,pnud_vd,Viviendas destruidas,Número,PNUD,66
municipal,Risaralda,Balboa,Vivienda,pnud_va,Viviendas averiadas,Número,PNUD,669
municipal,Risaralda,Balboa,Salud,pnud_csalud,Centros de salud afectados,Número,PNUD,1
municipal,Risaralda,Balboa,Educación,pnud_cedu,Centros educativos afectados,Número,PNUD,5
municipal,Risaralda,Balboa,Instituciones,pnud_ccom,Centros comunitarios afectados,Número,PNUD,2
municipal,Risaralda,Balboa,Vivienda,pnud_vivt_cop,Costo estimado vivienda (COP),COP,PNUD,98761288689
municipal,Risaralda,Balboa,Salud,pnud_salud_cop,Costo estimado salud (COP),COP,PNUD,357188635
municipal,Risaralda,Balboa,Educación,pnud_edu_cop,Costo estimado educación (COP),COP,PNUD,2453422315
municipal,Risaralda,Balboa,Instituciones,pnud_com_cop,Costo estimado comunitario (COP),COP,PNUD,1060310400
municipal,Risaralda,Balboa,Infraestructura,pnud_infra_cop,Costo estimado infraestructura institucional (COP),COP,PNUD,3870921350
municipal,Risaralda,Balboa,Pérdidas económicas,pnud_tot_cop,Costo total estimado (COP),COP,PNUD,102632210039
municipal,Risaralda,Belén de Umbría,Vivienda,pnud_vd,Viviendas destruidas,Número,PNUD,230
municipal,Risaralda,Belén de Umbría,Vivienda,pnud_va,Viviendas averiadas,Número,PNUD,855
municipal,Risaralda,Belén de Umbría,Salud,pnud_csalud,Centros de salud afectados,Número,PNUD,1
municipal,Risaralda,Belén de Umbría,Educación,pnud_cedu,Centros educativos afectados,Número,PNUD,14
municipal,Risaralda,Belén de Umbría,Instituciones,pnud_ccom,Centros comunitarios afectados,Número,PNUD,14
municipal,Risaralda,Belén de Umbría,Vivienda,pnud_vivt_cop,Costo estimado vivienda (COP),COP,PNUD,184397270872
municipal,Risaralda,Belén de Umbría,Salud,pnud_salud_cop,Costo estimado salud (COP),COP,PNUD,431357730
municipal,Risaralda,Belén de Umbría,Educación,pnud_edu_cop,Costo estimado educación (COP),COP,PNUD,4700140102
municipal,Risaralda,Belén de Umbría,Instituciones,pnud_com_cop,Costo estimado comunitario (COP),COP,PNUD,11400279198
municipal,Risaralda,Belén de Umbría,Infraestructura,pnud_infra_cop,Costo estimado infraestructura institucional (COP),COP,PNUD,16531777030
municipal,Risaralda,Belén de Umbría,Pérdidas económicas,pnud_tot_cop,Costo total estimado (COP),COP,PNUD,200929047902
municipal,Risaralda,Dosquebradas,Vivienda,pnud_vd,Viviendas destruidas,Número,PNUD,1932
municipal,Risaralda,Dosquebradas,Vivienda,pnud_va,Viviendas averiadas,Número,PNUD,14891
municipal,Risaralda,Dosquebradas,Salud,pnud_csalud,Centros de salud afectados,Número,PNUD,0
municipal,Risaralda,Dosquebradas,Educación,pnud_cedu,Centros educativos afectados,Número,PNUD,54
municipal,Risaralda,Dosquebradas,Instituciones,pnud_ccom,Centros comunitarios afectados,Número,PNUD,2
municipal,Risaralda,Dosquebradas,Vivienda,pnud_vivt_cop,Costo estimado vivienda (COP),COP,PNUD,3439217508292
municipal,Risaralda,Dosquebradas,Salud,pnud_salud_cop,Costo estimado salud (COP),COP,PNUD,0
municipal,Risaralda,Dosquebradas,Educación,pnud_edu_cop,Costo estimado educación (COP),COP,PNUD,30015540009
municipal,Risaralda,Dosquebradas,Instituciones,pnud_com_cop,Costo estimado comunitario (COP),COP,PNUD,2231623192
municipal,Risaralda,Dosquebradas,Infraestructura,pnud_infra_cop,Costo estimado infraestructura institucional (COP),COP,PNUD,32247163202
municipal,Risaralda,Dosquebradas,Pérdidas económicas,pnud_tot_cop,Costo total estimado (COP),COP,PNUD,3471464671494
municipal,Risaralda,Guática,Vivienda,pnud_vd,Viviendas destruidas,Número,PNUD,50
municipal,Risaralda,Guática,Vivienda,pnud_va,Viviendas averiadas,Número,PNUD,460
municipal,Risaralda,Guática,Salud,pnud_csalud,Centros de salud afectados,Número,PNUD,1
municipal,Risaralda,Guática,Educación,pnud_cedu,Centros educativos afectados,Número,PNUD,11
municipal,Risaralda,Guática,Instituciones,pnud_ccom,Centros comunitarios afectados,Número,PNUD,2
municipal,Risaralda,Guática,Vivienda,pnud_vivt_cop,Costo estimado vivienda (COP),COP,PNUD,67027115680
municipal,Risaralda,Guática,Salud,pnud_salud_cop,Costo estimado salud (COP),COP,PNUD,336928124
municipal,Risaralda,Guática,Educación,pnud_edu_cop,Costo estimado educación (COP),COP,PNUD,3275505876
municipal,Risaralda,Guática,Instituciones,pnud_com_cop,Costo estimado comunitario (COP),COP,PNUD,1328347275
municipal,Risaralda,Guática,Infraestructura,pnud_infra_cop,Costo estimado infraestructura institucional (COP),COP,PNUD,4940781275
municipal,Risaralda,Guática,Pérdidas económicas,pnud_tot_cop,Costo total estimado (COP),COP,PNUD,71967896955
municipal,Risaralda,La Celia,Vivienda,pnud_vd,Viviendas destruidas,Número,PNUD,21
municipal,Risaralda,La Celia,Vivienda,pnud_va,Viviendas averiadas,Número,PNUD,160
municipal,Risaralda,La Celia,Salud,pnud_csalud,Centros de salud afectados,Número,PNUD,0
municipal,Risaralda,La Celia,Educación,pnud_cedu,Centros educativos afectados,Número,PNUD,5
municipal,Risaralda,La Celia,Instituciones,pnud_ccom,Centros comunitarios afectados,Número,PNUD,2
municipal,Risaralda,La Celia,Vivienda,pnud_vivt_cop,Costo estimado vivienda (COP),COP,PNUD,26013173574
municipal,Risaralda,La Celia,Salud,pnud_salud_cop,Costo estimado salud (COP),COP,PNUD,0
municipal,Risaralda,La Celia,Educación,pnud_edu_cop,Costo estimado educación (COP),COP,PNUD,3181939550
municipal,Risaralda,La Celia,Instituciones,pnud_com_cop,Costo estimado comunitario (COP),COP,PNUD,1759234128
municipal,Risaralda,La Celia,Infraestructura,pnud_infra_cop,Costo estimado infraestructura institucional (COP),COP,PNUD,4941173678
municipal,Risaralda,La Celia,Pérdidas económicas,pnud_tot_cop,Costo total estimado (COP),COP,PNUD,30954347252
municipal,Risaralda,La Virginia,Vivienda,pnud_vd,Viviendas destruidas,Número,PNUD,60
municipal,Risaralda,La Virginia,Vivienda,pnud_va,Viviendas averiadas,Número,PNUD,645
municipal,Risaralda,La Virginia,Salud,pnud_csalud,Centros de salud afectados,Número,PNUD,1
municipal,Risaralda,La Virginia,Educación,pnud_cedu,Centros educativos afectados,Número,PNUD,5
municipal,Risaralda,La Virginia,Instituciones,pnud_ccom,Centros comunitarios afectados,Número,PNUD,1
municipal,Risaralda,La Virginia,Vivienda,pnud_vivt_cop,Costo estimado vivienda (COP),COP,PNUD,116053850318
municipal,Risaralda,La Virginia,Salud,pnud_salud_cop,Costo estimado salud (COP),COP,PNUD,520306770
municipal,Risaralda,La Virginia,Educación,pnud_edu_cop,Costo estimado educación (COP),COP,PNUD,2299206130
municipal,Risaralda,La Virginia,Instituciones,pnud_com_cop,Costo estimado comunitario (COP),COP,PNUD,923094900
municipal,Risaralda,La Virginia,Infraestructura,pnud_infra_cop,Costo estimado infraestructura institucional (COP),COP,PNUD,3742607800
municipal,Risaralda,La Virginia,Pérdidas económicas,pnud_tot_cop,Costo total estimado (COP),COP,PNUD,119796458118
municipal,Risaralda,Marsella,Vivienda,pnud_vd,Viviendas destruidas,Número,PNUD,22
municipal,Risaralda,Marsella,Vivienda,pnud_va,Viviendas averiadas,Número,PNUD,1175
municipal,Risaralda,Marsella,Salud,pnud_csalud,Centros de salud afectados,Número,PNUD,1
municipal,Risaralda,Marsella,Educación,pnud_cedu,Centros educativos afectados,Número,PNUD,9
municipal,Risaralda,Marsella,Instituciones,pnud_ccom,Centros comunitarios afectados,Número,PNUD,2
municipal,Risaralda,Marsella,Vivienda,pnud_vivt_cop,Costo estimado vivienda (COP),COP,PNUD,152490796467
municipal,Risaralda,Marsella,Salud,pnud_salud_cop,Costo estimado salud (COP),COP,PNUD,365948818
municipal,Risaralda,Marsella,Educación,pnud_edu_cop,Costo estimado educación (COP),COP,PNUD,4964561687
municipal,Risaralda,Marsella,Instituciones,pnud_com_cop,Costo estimado comunitario (COP),COP,PNUD,1514051810
municipal,Risaralda,Marsella,Infraestructura,pnud_infra_cop,Costo estimado infraestructura institucional (COP),COP,PNUD,6844562315
municipal,Risaralda,Marsella,Pérdidas económicas,pnud_tot_cop,Costo total estimado (COP),COP,PNUD,159335358782
municipal,Risaralda,Mistrató,Vivienda,pnud_vd,Viviendas destruidas,Número,PNUD,55
municipal,Risaralda,Mistrató,Vivienda,pnud_va,Viviendas averiadas,Número,PNUD,380
municipal,Risaralda,Mistrató,Salud,pnud_csalud,Centros de salud afectados,Número,PNUD,3
municipal,Risaralda,Mistrató,Educación,pnud_cedu,Centros educativos afectados,Número,PNUD,15
municipal,Risaralda,Mistrató,Instituciones,pnud_ccom,Centros comunitarios afectados,Número,PNUD,1
municipal,Risaralda,Mistrató,Vivienda,pnud_vivt_cop,Costo estimado vivienda (COP),COP,PNUD,40010967150
municipal,Risaralda,Mistrató,Salud,pnud_salud_cop,Costo estimado salud (COP),COP,PNUD,1044207604
municipal,Risaralda,Mistrató,Educación,pnud_edu_cop,Costo estimado educación (COP),COP,PNUD,4614293385
municipal,Risaralda,Mistrató,Instituciones,pnud_com_cop,Costo estimado comunitario (COP),COP,PNUD,298670752
municipal,Risaralda,Mistrató,Infraestructura,pnud_infra_cop,Costo estimado infraestructura institucional (COP),COP,PNUD,5957171741
municipal,Risaralda,Mistrató,Pérdidas económicas,pnud_tot_cop,Costo total estimado (COP),COP,PNUD,45968138891
municipal,Risaralda,Pereira,Vivienda,pnud_vd,Viviendas destruidas,Número,PNUD,9134
municipal,Risaralda,Pereira,Vivienda,pnud_va,Viviendas averiadas,Número,PNUD,29974
municipal,Risaralda,Pereira,Salud,pnud_csalud,Centros de salud afectados,Número,PNUD,34
municipal,Risaralda,Pereira,Educación,pnud_cedu,Centros educativos afectados,Número,PNUD,165
municipal,Risaralda,Pereira,Instituciones,pnud_ccom,Centros comunitarios afectados,Número,PNUD,0
municipal,Risaralda,Pereira,Vivienda,pnud_vivt_cop,Costo estimado vivienda (COP),COP,PNUD,8846426608107
municipal,Risaralda,Pereira,Salud,pnud_salud_cop,Costo estimado salud (COP),COP,PNUD,21383702025
municipal,Risaralda,Pereira,Educación,pnud_edu_cop,Costo estimado educación (COP),COP,PNUD,91714150028
municipal,Risaralda,Pereira,Instituciones,pnud_com_cop,Costo estimado comunitario (COP),COP,PNUD,0
municipal,Risaralda,Pereira,Infraestructura,pnud_infra_cop,Costo estimado infraestructura institucional (COP),COP,PNUD,113097852052
municipal,Risaralda,Pereira,Pérdidas económicas,pnud_tot_cop,Costo total estimado (COP),COP,PNUD,8959524460160
municipal,Risaralda,Pueblo Rico,Vivienda,pnud_vd,Viviendas destruidas,Número,PNUD,80
municipal,Risaralda,Pueblo Rico,Vivienda,pnud_va,Viviendas averiadas,Número,PNUD,879
municipal,Risaralda,Pueblo Rico,Salud,pnud_csalud,Centros de salud afectados,Número,PNUD,0
municipal,Risaralda,Pueblo Rico,Educación,pnud_cedu,Centros educativos afectados,Número,PNUD,49
municipal,Risaralda,Pueblo Rico,Instituciones,pnud_ccom,Centros comunitarios afectados,Número,PNUD,1
municipal,Risaralda,Pueblo Rico,Vivienda,pnud_vivt_cop,Costo estimado vivienda (COP),COP,PNUD,111219372648
municipal,Risaralda,Pueblo Rico,Salud,pnud_salud_cop,Costo estimado salud (COP),COP,PNUD,0
municipal,Risaralda,Pueblo Rico,Educación,pnud_edu_cop,Costo estimado educación (COP),COP,PNUD,10701273292
municipal,Risaralda,Pueblo Rico,Instituciones,pnud_com_cop,Costo estimado comunitario (COP),COP,PNUD,981492134
municipal,Risaralda,Pueblo Rico,Infraestructura,pnud_infra_cop,Costo estimado infraestructura institucional (COP),COP,PNUD,11682765426
municipal,Risaralda,Pueblo Rico,Pérdidas económicas,pnud_tot_cop,Costo total estimado (COP),COP,PNUD,122902138074
municipal,Risaralda,Quinchía,Vivienda,pnud_vd,Viviendas destruidas,Número,PNUD,51
municipal,Risaralda,Quinchía,Vivienda,pnud_va,Viviendas averiadas,Número,PNUD,421
municipal,Risaralda,Quinchía,Salud,pnud_csalud,Centros de salud afectados,Número,PNUD,0
municipal,Risaralda,Quinchía,Educación,pnud_cedu,Centros educativos afectados,Número,PNUD,43
municipal,Risaralda,Quinchía,Instituciones,pnud_ccom,Centros comunitarios afectados,Número,PNUD,3
municipal,Risaralda,Quinchía,Vivienda,pnud_vivt_cop,Costo estimado vivienda (COP),COP,PNUD,49537560547
municipal,Risaralda,Quinchía,Salud,pnud_salud_cop,Costo estimado salud (COP),COP,PNUD,0
municipal,Risaralda,Quinchía,Educación,pnud_edu_cop,Costo estimado educación (COP),COP,PNUD,18469235902
municipal,Risaralda,Quinchía,Instituciones,pnud_com_cop,Costo estimado comunitario (COP),COP,PNUD,1518833904
municipal,Risaralda,Quinchía,Infraestructura,pnud_infra_cop,Costo estimado infraestructura institucional (COP),COP,PNUD,19988069806
municipal,Risaralda,Quinchía,Pérdidas económicas,pnud_tot_cop,Costo total estimado (COP),COP,PNUD,69525630353
municipal,Risaralda,Santa Rosa de Cabal,Vivienda,pnud_vd,Viviendas destruidas,Número,PNUD,65
municipal,Risaralda,Santa Rosa de Cabal,Vivienda,pnud_va,Viviendas averiadas,Número,PNUD,4360
municipal,Risaralda,Santa Rosa de Cabal,Salud,pnud_csalud,Centros de salud afectados,Número,PNUD,1
municipal,Risaralda,Santa Rosa de Cabal,Educación,pnud_cedu,Centros educativos afectados,Número,PNUD,0
municipal,Risaralda,Santa Rosa de Cabal,Instituciones,pnud_ccom,Centros comunitarios afectados,Número,PNUD,2
municipal,Risaralda,Santa Rosa de Cabal,Vivienda,pnud_vivt_cop,Costo estimado vivienda (COP),COP,PNUD,726749653390
municipal,Risaralda,Santa Rosa de Cabal,Salud,pnud_salud_cop,Costo estimado salud (COP),COP,PNUD,561591646
municipal,Risaralda,Santa Rosa de Cabal,Educación,pnud_edu_cop,Costo estimado educación (COP),COP,PNUD,0
municipal,Risaralda,Santa Rosa de Cabal,Instituciones,pnud_com_cop,Costo estimado comunitario (COP),COP,PNUD,1443065017
municipal,Risaralda,Santa Rosa de Cabal,Infraestructura,pnud_infra_cop,Costo estimado infraestructura institucional (COP),COP,PNUD,2004656663
municipal,Risaralda,Santa Rosa de Cabal,Pérdidas económicas,pnud_tot_cop,Costo total estimado (COP),COP,PNUD,728754310053
municipal,Risaralda,Santuario,Vivienda,pnud_vd,Viviendas destruidas,Número,PNUD,142
municipal,Risaralda,Santuario,Vivienda,pnud_va,Viviendas averiadas,Número,PNUD,490
municipal,Risaralda,Santuario,Salud,pnud_csalud,Centros de salud afectados,Número,PNUD,1
municipal,Risaralda,Santuario,Educación,pnud_cedu,Centros educativos afectados,Número,PNUD,5
municipal,Risaralda,Santuario,Instituciones,pnud_ccom,Centros comunitarios afectados,Número,PNUD,5
municipal,Risaralda,Santuario,Vivienda,pnud_vivt_cop,Costo estimado vivienda (COP),COP,PNUD,103596197958
municipal,Risaralda,Santuario,Salud,pnud_salud_cop,Costo estimado salud (COP),COP,PNUD,338455466
municipal,Risaralda,Santuario,Educación,pnud_edu_cop,Costo estimado educación (COP),COP,PNUD,1495615550
municipal,Risaralda,Santuario,Instituciones,pnud_com_cop,Costo estimado comunitario (COP),COP,PNUD,5223660901
municipal,Risaralda,Santuario,Infraestructura,pnud_infra_cop,Costo estimado infraestructura institucional (COP),COP,PNUD,7057731918
municipal,Risaralda,Santuario,Pérdidas económicas,pnud_tot_cop,Costo total estimado (COP),COP,PNUD,110653929876
municipal,Santander,Barichara,Vivienda,pnud_vd,Viviendas destruidas,Número,PNUD,0
municipal,Santander,Barichara,Vivienda,pnud_va,Viviendas averiadas,Número,PNUD,0
municipal,Santander,Barichara,Salud,pnud_csalud,Centros de salud afectados,Número,PNUD,1
municipal,Santander,Barichara,Educación,pnud_cedu,Centros educativos afectados,Número,PNUD,0
municipal,Santander,Barichara,Instituciones,pnud_ccom,Centros comunitarios afectados,Número,PNUD,0
municipal,Santander,Barichara,Vivienda,pnud_vivt_cop,Costo estimado vivienda (COP),COP,PNUD,0
municipal,Santander,Barichara,Salud,pnud_salud_cop,Costo estimado salud (COP),COP,PNUD,561550052
municipal,Santander,Barichara,Educación,pnud_edu_cop,Costo estimado educación (COP),COP,PNUD,0
municipal,Santander,Barichara,Instituciones,pnud_com_cop,Costo estimado comunitario (COP),COP,PNUD,0
municipal,Santander,Barichara,Infraestructura,pnud_infra_cop,Costo estimado infraestructura institucional (COP),COP,PNUD,561550052
municipal,Santander,Barichara,Pérdidas económicas,pnud_tot_cop,Costo total estimado (COP),COP,PNUD,561550052
municipal,Santander,Betulia,Vivienda,pnud_vd,Viviendas destruidas,Número,PNUD,0
municipal,Santander,Betulia,Vivienda,pnud_va,Viviendas averiadas,Número,PNUD,2
municipal,Santander,Betulia,Salud,pnud_csalud,Centros de salud afectados,Número,PNUD,0
municipal,Santander,Betulia,Educación,pnud_cedu,Centros educativos afectados,Número,PNUD,0
municipal,Santander,Betulia,Instituciones,pnud_ccom,Centros comunitarios afectados,Número,PNUD,0
municipal,Santander,Betulia,Vivienda,pnud_vivt_cop,Costo estimado vivienda (COP),COP,PNUD,343455688
municipal,Santander,Betulia,Salud,pnud_salud_cop,Costo estimado salud (COP),COP,PNUD,0
municipal,Santander,Betulia,Educación,pnud_edu_cop,Costo estimado educación (COP),COP,PNUD,0
municipal,Santander,Betulia,Instituciones,pnud_com_cop,Costo estimado comunitario (COP),COP,PNUD,0
municipal,Santander,Betulia,Infraestructura,pnud_infra_cop,Costo estimado infraestructura institucional (COP),COP,PNUD,0
municipal,Santander,Betulia,Pérdidas económicas,pnud_tot_cop,Costo total estimado (COP),COP,PNUD,343455688
municipal,Santander,Chima,Vivienda,pnud_vd,Viviendas destruidas,Número,PNUD,0
municipal,Santander,Chima,Vivienda,pnud_va,Viviendas averiadas,Número,PNUD,0
municipal,Santander,Chima,Salud,pnud_csalud,Centros de salud afectados,Número,PNUD,0
municipal,Santander,Chima,Educación,pnud_cedu,Centros educativos afectados,Número,PNUD,1
municipal,Santander,Chima,Instituciones,pnud_ccom,Centros comunitarios afectados,Número,PNUD,0
municipal,Santander,Chima,Vivienda,pnud_vivt_cop,Costo estimado vivienda (COP),COP,PNUD,0
municipal,Santander,Chima,Salud,pnud_salud_cop,Costo estimado salud (COP),COP,PNUD,0
municipal,Santander,Chima,Educación,pnud_edu_cop,Costo estimado educación (COP),COP,PNUD,401167580
municipal,Santander,Chima,Instituciones,pnud_com_cop,Costo estimado comunitario (COP),COP,PNUD,0
municipal,Santander,Chima,Infraestructura,pnud_infra_cop,Costo estimado infraestructura institucional (COP),COP,PNUD,401167580
municipal,Santander,Chima,Pérdidas económicas,pnud_tot_cop,Costo total estimado (COP),COP,PNUD,401167580
municipal,Santander,Cimitarra,Vivienda,pnud_vd,Viviendas destruidas,Número,PNUD,0
municipal,Santander,Cimitarra,Vivienda,pnud_va,Viviendas averiadas,Número,PNUD,0
municipal,Santander,Cimitarra,Salud,pnud_csalud,Centros de salud afectados,Número,PNUD,0
municipal,Santander,Cimitarra,Educación,pnud_cedu,Centros educativos afectados,Número,PNUD,0
municipal,Santander,Cimitarra,Instituciones,pnud_ccom,Centros comunitarios afectados,Número,PNUD,1
municipal,Santander,Cimitarra,Vivienda,pnud_vivt_cop,Costo estimado vivienda (COP),COP,PNUD,0
municipal,Santander,Cimitarra,Salud,pnud_salud_cop,Costo estimado salud (COP),COP,PNUD,0
municipal,Santander,Cimitarra,Educación,pnud_edu_cop,Costo estimado educación (COP),COP,PNUD,0
municipal,Santander,Cimitarra,Instituciones,pnud_com_cop,Costo estimado comunitario (COP),COP,PNUD,284757178
municipal,Santander,Cimitarra,Infraestructura,pnud_infra_cop,Costo estimado infraestructura institucional (COP),COP,PNUD,284757178
municipal,Santander,Cimitarra,Pérdidas económicas,pnud_tot_cop,Costo total estimado (COP),COP,PNUD,284757178
municipal,Santander,Confines,Vivienda,pnud_vd,Viviendas destruidas,Número,PNUD,0
municipal,Santander,Confines,Vivienda,pnud_va,Viviendas averiadas,Número,PNUD,0
municipal,Santander,Confines,Salud,pnud_csalud,Centros de salud afectados,Número,PNUD,0
municipal,Santander,Confines,Educación,pnud_cedu,Centros educativos afectados,Número,PNUD,1
municipal,Santander,Confines,Instituciones,pnud_ccom,Centros comunitarios afectados,Número,PNUD,1
municipal,Santander,Confines,Vivienda,pnud_vivt_cop,Costo estimado vivienda (COP),COP,PNUD,0
municipal,Santander,Confines,Salud,pnud_salud_cop,Costo estimado salud (COP),COP,PNUD,0
municipal,Santander,Confines,Educación,pnud_edu_cop,Costo estimado educación (COP),COP,PNUD,401167580
municipal,Santander,Confines,Instituciones,pnud_com_cop,Costo estimado comunitario (COP),COP,PNUD,247761166
municipal,Santander,Confines,Infraestructura,pnud_infra_cop,Costo estimado infraestructura institucional (COP),COP,PNUD,648928746
municipal,Santander,Confines,Pérdidas económicas,pnud_tot_cop,Costo total estimado (COP),COP,PNUD,648928746
municipal,Santander,Guapotá,Vivienda,pnud_vd,Viviendas destruidas,Número,PNUD,0
municipal,Santander,Guapotá,Vivienda,pnud_va,Viviendas averiadas,Número,PNUD,2
municipal,Santander,Guapotá,Salud,pnud_csalud,Centros de salud afectados,Número,PNUD,0
municipal,Santander,Guapotá,Educación,pnud_cedu,Centros educativos afectados,Número,PNUD,0
municipal,Santander,Guapotá,Instituciones,pnud_ccom,Centros comunitarios afectados,Número,PNUD,0
municipal,Santander,Guapotá,Vivienda,pnud_vivt_cop,Costo estimado vivienda (COP),COP,PNUD,298093616
municipal,Santander,Guapotá,Salud,pnud_salud_cop,Costo estimado salud (COP),COP,PNUD,0
municipal,Santander,Guapotá,Educación,pnud_edu_cop,Costo estimado educación (COP),COP,PNUD,0
municipal,Santander,Guapotá,Instituciones,pnud_com_cop,Costo estimado comunitario (COP),COP,PNUD,0
municipal,Santander,Guapotá,Infraestructura,pnud_infra_cop,Costo estimado infraestructura institucional (COP),COP,PNUD,0
municipal,Santander,Guapotá,Pérdidas económicas,pnud_tot_cop,Costo total estimado (COP),COP,PNUD,298093616
municipal,Santander,La Paz,Vivienda,pnud_vd,Viviendas destruidas,Número,PNUD,0
municipal,Santander,La Paz,Vivienda,pnud_va,Viviendas averiadas,Número,PNUD,0
municipal,Santander,La Paz,Salud,pnud_csalud,Centros de salud afectados,Número,PNUD,0
municipal,Santander,La Paz,Educación,pnud_cedu,Centros educativos afectados,Número,PNUD,1
municipal,Santander,La Paz,Instituciones,pnud_ccom,Centros comunitarios afectados,Número,PNUD,0
municipal,Santander,La Paz,Vivienda,pnud_vivt_cop,Costo estimado vivienda (COP),COP,PNUD,0
municipal,Santander,La Paz,Salud,pnud_salud_cop,Costo estimado salud (COP),COP,PNUD,0
municipal,Santander,La Paz,Educación,pnud_edu_cop,Costo estimado educación (COP),COP,PNUD,460096150
municipal,Santander,La Paz,Instituciones,pnud_com_cop,Costo estimado comunitario (COP),COP,PNUD,0
municipal,Santander,La Paz,Infraestructura,pnud_infra_cop,Costo estimado infraestructura institucional (COP),COP,PNUD,460096150
municipal,Santander,La Paz,Pérdidas económicas,pnud_tot_cop,Costo total estimado (COP),COP,PNUD,460096150
municipal,Santander,Lebrija,Vivienda,pnud_vd,Viviendas destruidas,Número,PNUD,0
municipal,Santander,Lebrija,Vivienda,pnud_va,Viviendas averiadas,Número,PNUD,0
municipal,Santander,Lebrija,Salud,pnud_csalud,Centros de salud afectados,Número,PNUD,0
municipal,Santander,Lebrija,Educación,pnud_cedu,Centros educativos afectados,Número,PNUD,1
municipal,Santander,Lebrija,Instituciones,pnud_ccom,Centros comunitarios afectados,Número,PNUD,0
municipal,Santander,Lebrija,Vivienda,pnud_vivt_cop,Costo estimado vivienda (COP),COP,PNUD,0
municipal,Santander,Lebrija,Salud,pnud_salud_cop,Costo estimado salud (COP),COP,PNUD,0
municipal,Santander,Lebrija,Educación,pnud_edu_cop,Costo estimado educación (COP),COP,PNUD,475961535
municipal,Santander,Lebrija,Instituciones,pnud_com_cop,Costo estimado comunitario (COP),COP,PNUD,0
municipal,Santander,Lebrija,Infraestructura,pnud_infra_cop,Costo estimado infraestructura institucional (COP),COP,PNUD,475961535
municipal,Santander,Lebrija,Pérdidas económicas,pnud_tot_cop,Costo total estimado (COP),COP,PNUD,475961535
municipal,Santander,Los Santos,Vivienda,pnud_vd,Viviendas destruidas,Número,PNUD,0
municipal,Santander,Los Santos,Vivienda,pnud_va,Viviendas averiadas,Número,PNUD,0
municipal,Santander,Los Santos,Salud,pnud_csalud,Centros de salud afectados,Número,PNUD,0
municipal,Santander,Los Santos,Educación,pnud_cedu,Centros educativos afectados,Número,PNUD,1
municipal,Santander,Los Santos,Instituciones,pnud_ccom,Centros comunitarios afectados,Número,PNUD,0
municipal,Santander,Los Santos,Vivienda,pnud_vivt_cop,Costo estimado vivienda (COP),COP,PNUD,0
municipal,Santander,Los Santos,Salud,pnud_salud_cop,Costo estimado salud (COP),COP,PNUD,0
municipal,Santander,Los Santos,Educación,pnud_edu_cop,Costo estimado educación (COP),COP,PNUD,405700546
municipal,Santander,Los Santos,Instituciones,pnud_com_cop,Costo estimado comunitario (COP),COP,PNUD,0
municipal,Santander,Los Santos,Infraestructura,pnud_infra_cop,Costo estimado infraestructura institucional (COP),COP,PNUD,405700546
municipal,Santander,Los Santos,Pérdidas económicas,pnud_tot_cop,Costo total estimado (COP),COP,PNUD,405700546
municipal,Santander,Macaravita,Vivienda,pnud_vd,Viviendas destruidas,Número,PNUD,0
municipal,Santander,Macaravita,Vivienda,pnud_va,Viviendas averiadas,Número,PNUD,0
municipal,Santander,Macaravita,Salud,pnud_csalud,Centros de salud afectados,Número,PNUD,0
municipal,Santander,Macaravita,Educación,pnud_cedu,Centros educativos afectados,Número,PNUD,1
municipal,Santander,Macaravita,Instituciones,pnud_ccom,Centros comunitarios afectados,Número,PNUD,0
municipal,Santander,Macaravita,Vivienda,pnud_vivt_cop,Costo estimado vivienda (COP),COP,PNUD,0
municipal,Santander,Macaravita,Salud,pnud_salud_cop,Costo estimado salud (COP),COP,PNUD,0
municipal,Santander,Macaravita,Educación,pnud_edu_cop,Costo estimado educación (COP),COP,PNUD,401167580
municipal,Santander,Macaravita,Instituciones,pnud_com_cop,Costo estimado comunitario (COP),COP,PNUD,0
municipal,Santander,Macaravita,Infraestructura,pnud_infra_cop,Costo estimado infraestructura institucional (COP),COP,PNUD,401167580
municipal,Santander,Macaravita,Pérdidas económicas,pnud_tot_cop,Costo total estimado (COP),COP,PNUD,401167580
municipal,Santander,Matanza,Vivienda,pnud_vd,Viviendas destruidas,Número,PNUD,0
municipal,Santander,Matanza,Vivienda,pnud_va,Viviendas averiadas,Número,PNUD,0
municipal,Santander,Matanza,Salud,pnud_csalud,Centros de salud afectados,Número,PNUD,0
municipal,Santander,Matanza,Educación,pnud_cedu,Centros educativos afectados,Número,PNUD,2
municipal,Santander,Matanza,Instituciones,pnud_ccom,Centros comunitarios afectados,Número,PNUD,0
municipal,Santander,Matanza,Vivienda,pnud_vivt_cop,Costo estimado vivienda (COP),COP,PNUD,0
municipal,Santander,Matanza,Salud,pnud_salud_cop,Costo estimado salud (COP),COP,PNUD,0
municipal,Santander,Matanza,Educación,pnud_edu_cop,Costo estimado educación (COP),COP,PNUD,820467027
municipal,Santander,Matanza,Instituciones,pnud_com_cop,Costo estimado comunitario (COP),COP,PNUD,0
municipal,Santander,Matanza,Infraestructura,pnud_infra_cop,Costo estimado infraestructura institucional (COP),COP,PNUD,820467027
